31336	-0.28174514	-0.51548344	0.2876166	-0.28930432	0.24010287	-0.25480047	-0.46658367	0.424899	0.38419306	0.16694844	-0.27234516	0.4215092	0.4169649	-0.03280254	-0.012759928	-0.38313633	-0.22460656	0.40392613	-0.48304877	0.45957828	0.30957997	0.263564	0.40901074	-0.26846635	0.32364362	-0.022827804	0.05550067	-0.2524268	0.020398872	0.34799457	-0.48383436	-0.35706466	-0.46552062	0.36291137	0.2778839	0.2446094	0.08888689	-0.25187084	-0.12655038	-0.09613012	0.39005816	-0.36048126	-0.53068	-0.4232999	-0.24535139	-0.37668604	-0.52180976	0.10641399	0.41727072	-0.35163975	0.26199496	-0.31134468	-0.45191482	-0.079014525	-0.49737945	-0.42110306	0.062260244	-0.3165643	-0.14473861	-0.29766682	0.20301215	-0.36242342	0.39870423	-0.11579056	0.3483038	0.083466336	-0.50566155	-0.29528207	0.3580442	-0.43442824	-0.05556181	0.396376	-0.47295862	0.4221974	0.30646467	0.3591652	0.20046909	-0.46060684	0.33944568	0.20711593	0.37190437	0.045995228	0.42593524	0.39291573	-0.45653397	0.36383334	0.21505217	-0.20063707	0.26474988	-0.44287172	-0.053429388	-0.31720278	-0.13647428	0.4741834	-0.2792534	0.17002329	-0.2947415	0.24126795	-0.1656317	0.09703308	Neural_Networks
1061127	0.29934573	0.23399878	-0.19331564	0.13352205	-0.23717648	0.1762335	0.090513736	-0.038118854	-0.14969856	0.07427159	0.1872699	-0.18538898	-0.126286	0.2098819	-0.021437567	0.22058372	0.2777741	-0.26020163	0.16410716	-0.20393386	-0.13318038	-0.2542397	-0.35709912	0.23300213	-0.1629061	-0.15508834	0.078512385	0.24865197	0.1284315	-0.19469914	0.07476596	0.36992645	0.14405689	-0.37700844	-0.2754398	0.07609154	0.049358893	0.3228238	-0.11707382	0.22257467	-0.36595476	0.11551908	0.32596555	0.19076051	0.3854878	0.25320134	-0.06595948	-0.14551891	-0.25107482	0.03889014	0.069677874	0.1075667	0.06595169	0.15991698	0.3130828	0.14687574	0.0015503317	0.26384982	-0.08164039	0.15046771	-0.115077116	-0.081247374	0.038745455	0.24729528	-0.24622136	-0.32593405	-0.02315376	0.10002963	-0.11418406	0.21730955	0.29285732	-0.08977835	0.25951698	0.08727527	-0.24819995	-0.37241578	-0.35104707	0.14113517	-0.23521774	-0.40641275	-0.09227128	0.31567138	-0.30780506	-0.3552666	0.35051423	0.071319684	-0.23615116	0.051366955	-0.35746902	0.12049264	-0.04729221	0.27161002	0.0007734597	-0.32097173	0.16982135	-0.2662006	-0.017441764	-0.2728443	-0.0035461076	-0.2994402	Rule_Learning
1106406	-0.0056101605	-0.4574642	0.5099257	0.33423162	-0.22249107	0.3323368	-0.5038563	-0.2967349	-0.105981335	0.4429006	-0.10246166	-0.24547067	-0.13272244	0.3108772	0.3515916	0.26604107	-0.2867709	0.48117232	-0.45307723	0.3404831	-0.24518625	0.29306984	-0.10112784	0.01502839	-0.118613325	-0.5320211	-0.36627156	0.11649059	0.4366599	-0.20402068	0.017681137	-0.39516753	-0.2674279	0.08365085	-0.19975619	-0.3556196	0.29559985	-0.5079478	-0.32099062	-0.26894224	0.46735537	-0.010174425	-0.5157738	-0.28025544	-0.02265767	-0.18814558	-0.38320902	-0.49832472	0.5465055	0.16696535	-0.3318686	0.3951367	0.24889466	0.43952742	-0.020624634	0.12065197	-0.20139626	-0.010609984	0.21113354	0.3353341	0.40804866	-0.22262119	-0.113246895	0.31686738	0.25288916	-0.25971347	-0.15849273	-0.038608134	-0.18539995	-0.098930605	-0.536501	0.043701537	-0.10546933	-0.23905322	-0.25497216	0.2741824	-0.33933005	-0.28251937	-0.04320892	0.32614633	-0.27711952	-0.0060564457	0.33216348	0.42836827	0.05730553	-0.3442334	0.29267195	0.35228118	-0.0251895	-0.5427356	0.33480346	0.07592651	0.4096974	0.5440747	-0.03437608	-0.29080608	0.34009102	0.120577484	0.20751785	0.13844582	Reinforcement_Learning
13195	-0.042485457	-0.43972737	0.50048065	0.3143496	-0.17757402	0.2841837	-0.44042262	-0.3109177	-0.10633537	0.3713526	-0.079253465	-0.23450205	-0.13634709	0.2323744	0.29977387	0.24217711	-0.2792492	0.44701856	-0.39204803	0.2896829	-0.22595945	0.33894607	-0.073268816	0.012205861	-0.088638954	-0.47115585	-0.3382157	0.087405264	0.37119278	-0.1605928	0.056692034	-0.4071636	-0.24098055	0.13606483	-0.16930684	-0.3554391	0.2979201	-0.5272792	-0.24130271	-0.3189013	0.47886175	0.0046867034	-0.49443945	-0.27005208	-0.08745459	-0.2041243	-0.29426658	-0.44723925	0.5215439	0.17482232	-0.3221532	0.37445307	0.26169175	0.37983936	-0.035582118	0.11151526	-0.16070439	-0.04079832	0.18879634	0.3257987	0.4305581	-0.18279034	-0.13760129	0.2564071	0.25324476	-0.1841306	-0.086760454	-0.06294238	-0.18184319	-0.093942195	-0.57123494	0.006636694	-0.13194245	-0.28455234	-0.22179049	0.3225048	-0.28271946	-0.2403536	-0.056943543	0.40219533	-0.27281174	-0.103053555	0.338188	0.4252317	0.027737059	-0.36663854	0.34122777	0.3327578	0.036683224	-0.49484596	0.29753572	0.05186288	0.38121966	0.5222104	-0.06080622	-0.23370647	0.32772377	0.17536062	0.18043096	0.20299405	Reinforcement_Learning
37879	-0.0042571872	0.21086705	-0.357356	-0.34586874	0.30129504	-0.41483632	0.44210553	0.36380997	0.18128592	-0.4737311	0.32791877	0.3047276	0.26830164	-0.44658566	-0.6167564	-0.28101265	0.49676925	-0.5492061	0.49544984	-0.4964497	0.36051747	0.14999753	0.107472904	0.15624277	0.41526926	0.42553097	0.5865368	-0.024408035	-0.45868605	0.4716989	-0.090184666	0.39585096	-0.00824538	0.049743615	0.093422055	0.45018515	0.15193272	0.32460085	0.46924743	-0.13406429	-0.38984805	-0.03542606	0.46752456	0.062326774	-0.04790895	-0.03651989	0.2971453	0.44434565	-0.50691044	-0.34288284	0.5706171	-0.49013573	-0.3149737	-0.3826104	-0.12123285	-0.32334808	0.5610672	-0.20115063	-0.58376074	-0.24591497	0.034521285	-0.057202987	0.34693977	-0.32525742	-0.18629882	0.29551494	0.07613213	-0.34448117	0.2929072	-0.00041481107	0.41851887	-0.13752529	-0.22014743	0.30400196	0.25083035	0.021230452	0.2491133	0.17225789	-0.1943956	0.0076834797	0.30770904	-0.25118333	-0.25255018	-0.4022283	-0.09675369	0.41329092	0.13989624	-0.3945598	0.12823755	0.39546236	-0.63157904	-0.059133694	-0.49763232	-0.526378	-0.35817745	0.3528733	-0.54326975	0.21440338	-0.4998044	0.086370744	Probabilistic_Methods
1126012	0.0038552172	0.07704863	-0.14938787	-0.13142139	0.11590338	-0.17974898	0.18663192	0.1405951	0.06339166	-0.21688022	0.2394645	0.1122309	0.11610647	-0.2117404	-0.32194152	-0.10113813	0.28601286	-0.26949054	0.23869388	-0.27200404	0.14485411	0.13714838	0.0221459	0.15773684	0.21121675	0.14425538	0.29663756	-0.002190955	-0.19322962	0.22633353	-0.029069774	0.20489697	-0.05143542	0.019017616	-0.016838528	0.21369454	0.15940796	0.13883622	0.23705646	-0.13813537	-0.1741252	0.030266365	0.21678627	0.024742343	-0.01515151	-0.01801074	0.13187417	0.16270481	-0.22450703	-0.1666797	0.29433498	-0.19637477	-0.13460913	-0.14568001	-0.05141051	-0.14187151	0.30974188	-0.09193888	-0.32847616	-0.08675744	0.08062182	-0.049566172	0.17210655	-0.1040279	-0.10787578	0.12523586	0.044468347	-0.19687468	0.11664129	0.019949865	0.15925302	-0.11864565	-0.13742271	0.13730791	0.079975	0.04320036	0.064268544	0.10425994	-0.18003723	0.05520347	0.106286496	-0.16421156	-0.10556489	-0.2108179	-0.013804104	0.17488298	0.13245025	-0.15057223	0.07754278	0.16340211	-0.33916673	-0.0039805714	-0.23478022	-0.23999585	-0.19428569	0.1425634	-0.2441501	0.15003796	-0.2763044	0.05250029	Probabilistic_Methods
1107140	0.08916873	-0.09892723	-0.016515452	-0.011906603	-0.0701582	0.04320412	-0.17048976	0.1333054	0.064361714	0.115880534	0.17293844	0.05195154	0.12837906	0.10186834	-0.07175161	0.0051106215	0.21122052	-0.03513977	-0.09897192	-0.008223746	0.04021271	0.08661852	-0.03589379	0.18847181	0.121993266	-0.17565516	0.114001006	0.07918659	0.12219923	0.058118	-0.19261086	0.15269361	-0.27130398	-0.11526203	-0.15054908	0.13353376	0.23058552	0.07141121	-0.09904847	-0.06957432	-0.08299129	-0.011354638	-0.0058704317	-0.08693972	0.17727192	-0.019409588	-0.2499913	-0.112791225	0.00026998296	-0.1907297	0.20545247	-0.05855857	-0.14962594	0.14532027	-0.0676848	-0.09536886	0.13730477	-0.033786915	-0.21372098	-0.028973605	0.09708532	-0.19842035	0.23665065	0.17302081	-0.054561295	-0.14298923	-0.24985583	-0.13118832	0.078966856	-0.034049634	0.14392686	0.0011027753	-0.114779174	0.25065967	-0.057646602	-0.0132972095	-0.15794244	-0.11738336	-0.15108658	-0.10935706	0.03563083	0.11993708	-0.02477074	-0.08930105	0.06272691	0.17575741	0.06260242	0.010578995	-0.08110969	-0.13367526	-0.15958947	0.061113305	-0.06190803	-0.016428396	-0.1452778	-0.086596616	-0.11001382	0.040989682	-0.15599693	-0.1245582	Theory
1102850	-0.2142632	-0.47797176	0.26480833	-0.25906774	0.23083946	-0.23396641	-0.38498983	0.40401724	0.35718888	0.13090175	-0.22740698	0.38553375	0.39559603	-0.051630616	-0.07295828	-0.33621937	-0.15271142	0.30953163	-0.38660622	0.35495	0.30972648	0.2802047	0.34256035	-0.23384553	0.33756047	-0.014890132	0.10607056	-0.16453472	0.00032633357	0.36206862	-0.44364044	-0.2895456	-0.4236141	0.31936994	0.22986095	0.23963319	0.14147004	-0.22998184	-0.08032103	-0.11048262	0.31363308	-0.3553745	-0.43423343	-0.4049611	-0.20271361	-0.37402102	-0.46192163	0.10271019	0.33567473	-0.34121788	0.27477038	-0.31795847	-0.41262275	-0.057268184	-0.4382057	-0.41820318	0.1285993	-0.31649798	-0.19651671	-0.23276845	0.23872998	-0.39240187	0.4087755	-0.12733911	0.3115132	0.06654213	-0.4632128	-0.32986626	0.35345715	-0.40690446	-0.027350284	0.35513067	-0.4466825	0.39146265	0.26887888	0.32873863	0.16247593	-0.4345829	0.27534363	0.19222838	0.34683326	0.029278057	0.3482923	0.33478847	-0.3968265	0.35046786	0.22939557	-0.21761312	0.20217113	-0.38620326	-0.09988782	-0.24861929	-0.13817753	0.37218413	-0.32891557	0.16358262	-0.32560414	0.23205937	-0.19179228	0.11481217	Neural_Networks
31349	-0.2834513	-0.5273109	0.29370403	-0.29141203	0.2399143	-0.25299847	-0.4812464	0.43128377	0.39056402	0.17683561	-0.27539882	0.4269484	0.42509475	-0.026828324	-0.008065276	-0.3863272	-0.22675762	0.4141419	-0.49754423	0.4709487	0.313017	0.26917213	0.41525847	-0.2697716	0.32912984	-0.030847073	0.05314456	-0.2528593	0.028082328	0.35061705	-0.4960495	-0.36206073	-0.48122597	0.3647389	0.2782089	0.24572594	0.09497854	-0.25791606	-0.13574642	-0.10012963	0.39696983	-0.36668435	-0.54304403	-0.43409076	-0.24352984	-0.38328955	-0.5377559	0.1009177	0.4269716	-0.3597772	0.26518363	-0.31401956	-0.4590321	-0.0720731	-0.50709695	-0.42738476	0.06161934	-0.32283399	-0.14675114	-0.3010452	0.20787415	-0.3710577	0.40776852	-0.11073347	0.35472816	0.07964401	-0.5211023	-0.30013973	0.36332664	-0.44229716	-0.05586326	0.4031325	-0.48120287	0.43146348	0.30821913	0.36518806	0.19905663	-0.47434008	0.34353045	0.20733078	0.37554124	0.051507473	0.43294135	0.40148762	-0.4613089	0.36963236	0.21966442	-0.1991724	0.26543614	-0.45673186	-0.052913193	-0.3207056	-0.13450906	0.48538306	-0.28643093	0.16878119	-0.29628956	0.24515532	-0.16732219	0.095328845	Neural_Networks
1106418	0.21645835	-0.111016944	-0.0216164	0.006085567	-0.10139793	0.09283868	-0.16329402	0.20080619	0.085746184	0.1597792	0.1624922	0.058106378	0.16795605	0.16044372	-0.12208353	0.045714747	0.29070687	-0.11318773	-0.07018319	-0.054504715	0.074830055	0.06284845	-0.11971678	0.18798523	0.15303259	-0.21857302	0.18166022	0.22780351	0.15602362	0.08496785	-0.2535951	0.24671301	-0.28031674	-0.2122963	-0.21163526	0.17612699	0.30203688	0.120342284	-0.13831942	-0.0029377535	-0.19273517	-0.09224347	0.0746558	-0.11887091	0.30752373	-0.040557563	-0.329624	-0.14496225	-0.07347243	-0.23991445	0.26249325	-0.115572564	-0.1791767	0.23203926	-0.017904028	-0.14777362	0.20440267	-0.03759186	-0.29419777	0.03356756	0.124760255	-0.35310325	0.34698838	0.19687241	-0.071903884	-0.25470367	-0.34961206	-0.18940893	0.13668714	-0.06067597	0.2557188	0.054942034	-0.0894206	0.3329969	-0.10643323	-0.10251491	-0.24445091	-0.19325294	-0.17347458	-0.2440903	0.062042568	0.24495886	-0.12362671	-0.1409837	0.12684983	0.25887764	0.018341975	-0.045233563	-0.24258597	-0.14389633	-0.2033295	0.16444527	-0.0635741	-0.12124699	-0.23051384	-0.13820629	-0.20597178	-0.03645797	-0.18998978	-0.1785356	Theory
1123188	-0.28230533	-0.42344445	0.20675309	-0.31256884	0.23864633	-0.28028727	-0.40381768	0.42217034	0.36232322	0.11135896	-0.23371394	0.4151763	0.394552	-0.058228172	-0.03368871	-0.39200267	-0.18766072	0.34695536	-0.4229604	0.41230673	0.29910833	0.19363904	0.39789036	-0.2372857	0.290376	0.033711333	0.078828506	-0.2879585	-0.02375543	0.32403326	-0.449531	-0.29342473	-0.4069269	0.32852802	0.28140783	0.27150434	0.02962641	-0.16347197	-0.09669824	-0.050615102	0.3255523	-0.30549356	-0.45795387	-0.35048744	-0.2348745	-0.3039934	-0.45839858	0.15101276	0.34704003	-0.33828664	0.276965	-0.313587	-0.45282134	-0.1331609	-0.45845005	-0.38511226	0.055414893	-0.2694074	-0.14321414	-0.3395422	0.11970522	-0.2858858	0.3637177	-0.11964124	0.28662652	0.1084111	-0.45392883	-0.24032298	0.33489496	-0.3824044	0.0037865061	0.3544197	-0.42317048	0.42768425	0.31631768	0.29958832	0.22728816	-0.37824157	0.32020006	0.15411323	0.37359622	0.048751052	0.37645057	0.31575283	-0.4339236	0.3749999	0.15109715	-0.20820744	0.27171567	-0.36041814	-0.07597064	-0.3214752	-0.17847285	0.40692833	-0.21214135	0.18204094	-0.29316488	0.20837794	-0.173512	0.05459744	Neural_Networks
1128990	0.124985695	0.015100073	0.1730463	0.31702265	-0.21928692	0.23276347	-0.0020403042	-0.33278677	-0.24585365	0.092819825	-0.020512087	-0.32597122	-0.3217702	0.14758497	0.12268927	0.29093876	-0.13712496	0.04027051	0.053345446	-0.036983244	-0.29147702	-0.06956458	-0.335867	0.037496183	-0.29774895	-0.21309164	-0.1796725	0.13047145	0.13759175	-0.26124415	0.31380033	-0.07994289	0.2973894	-0.09285158	-0.19563676	-0.21224731	-0.010111138	-0.090197414	-0.045010064	0.114362665	0.056704476	0.14078675	0.010514382	0.15835558	0.041145265	0.0955565	0.07544868	-0.22498776	0.09708575	0.34855723	-0.2982985	0.35464054	0.30602902	0.16458298	0.33194202	0.27445436	-0.15855703	0.26677808	0.22180754	0.32070833	0.06990807	-0.0009812042	-0.30253965	0.1433123	-0.053414352	-0.19951122	0.25132176	0.16308613	-0.25439578	0.14296481	-0.26344934	-0.0730327	0.239183	-0.32563114	-0.28315258	-0.12757011	-0.28097266	0.18902509	-0.13221595	0.03342354	-0.2886014	0.01690745	-0.001610443	-0.0069621196	0.22304578	-0.3284193	-0.081696786	0.18971121	-0.16173176	0.00023760274	0.2565071	0.2425881	0.21831605	0.039703697	0.2675212	-0.27390784	0.24919093	-0.18021849	0.22017576	0.006192391	Genetic_Algorithms
109323	-0.13802841	0.16745828	-0.36443573	-0.45439976	0.36569443	-0.5070709	0.34727424	0.44662964	0.25952417	-0.47306868	0.29216263	0.41301587	0.35019147	-0.48092714	-0.5827164	-0.41324303	0.4345415	-0.43690717	0.37641937	-0.36520016	0.41660798	0.15057045	0.2650086	0.11796219	0.45254162	0.47106782	0.5646213	-0.19503652	-0.48590457	0.5109448	-0.18326628	0.32263312	-0.10860332	0.14177334	0.19778068	0.5105382	0.080272466	0.32009417	0.44749624	-0.1434167	-0.29647556	-0.041704915	0.34437135	0.031114485	-0.1425869	-0.050429888	0.23889002	0.5109601	-0.41479644	-0.41674495	0.61943996	-0.5455276	-0.43105367	-0.4673278	-0.2620939	-0.37322125	0.5169645	-0.24432531	-0.56992644	-0.40906736	-0.030396482	0.0043261573	0.3749401	-0.35220876	-0.14385802	0.38519138	0.00049555674	-0.32529965	0.34195772	-0.058728974	0.4199544	-0.083602756	-0.307511	0.40279323	0.36388183	0.09058689	0.3670148	0.14485037	-0.100233324	0.04315894	0.3905387	-0.26297045	-0.13840462	-0.3384078	-0.22634852	0.490387	0.14467566	-0.4123391	0.27179688	0.3416425	-0.6357576	-0.20239913	-0.55874604	-0.39821184	-0.3291466	0.43013102	-0.5550685	0.27389988	-0.5205383	0.069343776	Probabilistic_Methods
217139	0.08581434	-0.0031446256	-0.036491558	0.12435029	-0.33562416	0.2581318	-0.43245232	-0.005619945	-0.078501344	0.36331493	0.08340039	-0.11456664	-0.058703884	0.43381894	0.31378046	0.11930975	0.0066460334	0.21732616	-0.38525215	0.28697723	-0.23738855	-0.29512614	-0.14276962	0.22330268	-0.25905773	-0.40099457	-0.21073121	-0.06255448	0.3887434	-0.3506516	-0.1551252	0.11252969	-0.1949852	-0.31305778	-0.23747218	0.03488827	-0.050222192	0.21195567	-0.44316855	0.25980666	-0.027366165	0.16972233	-0.14940035	0.108991146	0.32771647	0.26360628	-0.4415013	-0.3136937	0.18972665	-0.005331332	-0.03854338	0.2526399	-0.08201519	0.27246654	0.09003356	0.20094427	-0.30495977	0.31147853	0.16889581	-0.079827204	-0.24805054	0.0018381402	0.0047377646	0.4894619	-0.14787574	-0.3728524	-0.29946128	0.28271085	-0.14623284	0.10314812	0.14108677	0.05604964	0.15874939	0.25608683	-0.22214939	-0.28532368	-0.3257505	-0.009700306	-0.08074421	-0.39954892	-0.12626128	0.45728564	0.04984419	-0.10526151	0.20064117	0.06847719	-0.30714175	0.25771132	-0.17261332	-0.22468501	0.19738692	0.089720726	0.09636933	0.20287684	0.3784437	-0.3692511	0.23158273	-0.26764694	0.13906084	-0.4771665	Case_Based
31353	-0.25741372	-0.45280764	0.24607295	-0.26404965	0.2125378	-0.2347297	-0.4175295	0.38388002	0.34261477	0.14177912	-0.22544137	0.38009006	0.37370026	-0.034665458	-0.020773739	-0.34853122	-0.18848728	0.3547451	-0.42818025	0.40523928	0.27433026	0.23226967	0.36585838	-0.2240534	0.28971404	-0.019422384	0.05712469	-0.2403956	0.013467481	0.31188118	-0.43331638	-0.30751398	-0.42015675	0.32152152	0.24414071	0.23237592	0.078581266	-0.2100091	-0.107308246	-0.08497639	0.3422266	-0.30806306	-0.4688066	-0.3659974	-0.21890971	-0.32560846	-0.46339133	0.09981926	0.36830497	-0.31896597	0.24646051	-0.2785051	-0.41386157	-0.07974128	-0.4454181	-0.37345773	0.0604735	-0.2738767	-0.13763341	-0.27961618	0.17191139	-0.31470838	0.35766026	-0.09748663	0.29820356	0.079293	-0.4485804	-0.25962427	0.31815073	-0.3816573	-0.042399324	0.3458569	-0.42518452	0.3887845	0.27451378	0.3160276	0.18058969	-0.39501858	0.29131034	0.18088052	0.33235586	0.03673827	0.38186485	0.33515564	-0.40665102	0.33305064	0.18770823	-0.17764446	0.24654889	-0.38755736	-0.059902232	-0.28607437	-0.13602623	0.420932	-0.23899429	0.15234257	-0.26479003	0.21731843	-0.15840492	0.07620068	Neural_Networks
32083	-0.18932378	-0.34049663	0.24213074	-0.16525725	0.16974026	-0.18728662	-0.27089986	0.25090748	0.22955856	0.07843079	-0.2640365	0.2503082	0.21835706	-0.043597378	-0.024414431	-0.24297605	-0.23586412	0.27145216	-0.27608186	0.30597532	0.18317579	0.13411592	0.21555495	-0.257219	0.15188631	0.020233296	0.028925579	-0.174558	-0.028567627	0.2210243	-0.24449119	-0.29843968	-0.16284162	0.28068107	0.2132228	0.15849921	-0.0074892044	-0.1821755	-0.042237323	0.026036631	0.2804134	-0.25490552	-0.34981582	-0.23922934	-0.22103073	-0.25388157	-0.30059806	0.10448335	0.29296294	-0.1414069	0.12056741	-0.17921683	-0.26378202	-0.09907912	-0.25298437	-0.25571606	0.0141475	-0.15373442	-0.04217826	-0.15054286	0.13247639	-0.2577765	0.19689487	-0.13537022	0.24687421	0.050471444	-0.25104237	-0.16769171	0.21956569	-0.2897076	-0.090447806	0.30084646	-0.2620287	0.2115081	0.19347157	0.20498578	0.13154554	-0.24901113	0.26720536	0.16030541	0.2392999	0.026438203	0.29614392	0.27370694	-0.31014007	0.19833612	0.09385344	-0.16797023	0.15975627	-0.25883907	0.025621738	-0.18155372	-0.08322313	0.31281242	-0.10988515	0.09647892	-0.20691729	0.09857281	-0.062072456	0.09958269	Neural_Networks
