31336	-0.035661608	0.16580027	0.34121627	0.5104404	0.16368756	0.50061965	0.14082666	-0.50009084	-0.3231942	0.44722548	0.2786901	-0.4692987	-0.21149802	0.30691412	0.1847933	0.4270906	0.23696399	0.16930082	0.30926013	-0.44449425	-0.5154143	0.35073736	-0.513448	0.38254783	0.2686684	-0.47294548	-0.37227896	0.35567462	0.3516136	-0.37783763	0.45021468	-0.3284253	-0.34770074	-0.315105	-0.48615274	-0.33385396	-0.22169587	-0.4254486	-0.26961374	-0.4840316	0.37472683	0.42723244	-0.38168767	-0.3557016	0.24406885	0.3119245	0.27702194	-0.5125065	0.32091215	0.24376875	-0.4163863	0.36716807	0.4444717	0.49427527	0.2772864	0.41710594	-0.09530215	-0.43167233	0.065247655	0.36144698	0.3346125	0.22844389	-0.31743956	0.35398206	-0.07560076	-0.27626014	0.25378594	0.1747105	-0.32592186	0.17055053	-0.40749335	-0.45056158	0.105945386	-0.33187968	-0.5216506	0.35158736	-0.33168146	-0.061579406	-0.41427067	0.40226924	-0.38603294	-0.30055097	-0.17522705	-0.32486457	0.36443347	-0.4843043	0.35288826	0.44464347	-0.20106561	-0.44336134	0.2679114	0.33915716	0.33660293	0.38594678	-0.32146433	-0.3979399	0.4573158	0.38958386	0.12703903	0.2742149
1061127	0.24169052	-0.22050893	-0.15196714	-0.025346078	-0.1569873	-0.1440449	-0.13843074	0.15092193	0.11331775	-0.14779516	-0.31295815	0.11128175	-0.12527168	0.0128057785	-0.11874982	-0.16578092	-0.26346725	-0.14791758	-0.0668847	0.16298486	0.16533718	-0.29881957	0.004643975	-0.26115578	-0.20275408	0.19160111	0.18915501	-0.1546683	-0.13082229	0.18820494	-0.22040871	0.019404154	0.33673507	0.11165646	0.07360069	0.11250277	0.1539357	0.35056207	0.09063566	0.2551797	-0.06594767	-0.28296426	0.14797595	0.18540101	-0.031362716	-0.21492699	-0.10805089	0.20535803	0.005720455	0.09431355	0.032190345	-0.17054746	-0.20970696	-0.107741475	0.08470324	-0.05853152	-0.04366477	0.34199005	0.32388783	-0.16068627	-0.027595485	-0.16810688	0.13079436	-0.22383153	0.19397202	0.08084709	-0.06989413	0.061733413	0.17103091	-0.16031852	0.10174775	0.30756617	0.31301886	0.007812645	0.120201185	-0.31116417	0.11297731	-0.060523517	0.29134345	-0.3526721	0.16561872	0.2901249	0.09624186	0.018537445	-0.10063534	0.18140805	-0.24566783	-0.3009574	-0.08192989	0.17850731	0.033304773	0.0963126	-0.11451937	-0.21728234	0.30493176	-0.08417604	-0.1405883	-0.26222682	0.266858	-0.20363201
1106406	0.0021975487	-0.27178946	0.40085754	0.39204732	-0.38605008	0.29219374	-0.3513448	-0.0023304466	0.23674372	0.22552073	0.48035875	0.09677273	0.36329243	-0.29269564	-0.38476372	-0.10872795	0.5315337	0.26622492	-0.17300218	-0.39158428	-0.21775416	0.50218034	-0.15058947	0.48526627	0.46405157	-0.36850402	0.12572692	0.10484922	-0.07420795	0.3019149	0.009534914	0.26496485	-0.38570943	-0.23754945	-0.5048866	0.0756612	0.42666787	-0.013456041	0.033039197	-0.21894349	-0.031503815	0.19264553	-0.17984436	0.19125107	0.2558901	-0.23162252	0.19049382	-0.15970862	0.099512026	-0.3325397	0.07585959	-0.36985904	-0.25417516	0.39296183	-0.34182724	-0.1809635	0.47430015	-0.04312987	-0.46996558	-0.08844866	0.43067995	-0.36792722	0.07338245	0.39072463	-0.28732437	0.010372776	-0.39909822	-0.4160097	0.30604133	-0.3845668	0.07520142	-0.2426972	-0.36566657	0.31569618	-0.37726396	0.29466054	0.18512148	0.30218306	-0.4841787	0.08353649	-0.5308051	-0.20363079	0.20999855	0.31715205	-0.22316992	-0.11148383	-0.21107626	0.24059902	-0.00043985853	0.03162898	-0.40834418	0.39174563	-0.16267234	-0.2567149	-0.4746062	-0.049676597	0.18786477	0.21564639	-0.3968224	-0.24055856
13195	0.06539442	-0.20011584	0.35147038	0.3601517	-0.33332476	0.30635935	-0.25916055	-0.0023914315	0.22851884	0.2552561	0.45470664	0.05296093	0.36582536	-0.243185	-0.32585883	-0.043758344	0.5432838	0.22599249	-0.13403635	-0.39229095	-0.17565449	0.4737839	-0.18659765	0.464533	0.43824503	-0.31839642	0.10348265	0.1878549	-0.015432209	0.24397215	0.025041746	0.24629201	-0.363043	-0.31815436	-0.4917255	0.00031141564	0.37272114	-0.06406087	-0.039688777	-0.25992748	-0.10593599	0.1850232	-0.12522335	0.13112722	0.31866738	-0.16711122	0.12459944	-0.19581798	0.023158852	-0.33798346	0.097049266	-0.3794242	-0.20811874	0.37748557	-0.3098518	-0.20633288	0.44938916	-0.094911925	-0.5399966	-0.0087725185	0.4700758	-0.29858422	0.1345504	0.353879	-0.22958104	-0.06878347	-0.37625393	-0.41629064	0.26392585	-0.31929746	0.08286276	-0.27815586	-0.35992897	0.28641847	-0.3436597	0.31195435	0.1174102	0.22760795	-0.4717144	0.11758033	-0.49200737	-0.1765738	0.1092737	0.33475468	-0.16172713	-0.092224866	-0.14786188	0.23449826	-0.06781288	-0.03245573	-0.38349622	0.3282597	-0.09889281	-0.24617885	-0.5179864	-0.035538636	0.13570806	0.2605095	-0.39659008	-0.1744628
37879	0.5155048	0.38570738	-0.39763522	-0.05030631	0.35186523	-0.015101265	0.5653827	-0.19853845	-0.28748196	-0.043208282	-0.52891773	-0.42423204	-0.47144967	0.5201015	0.37046266	0.37757215	-0.3868733	-0.5954236	0.5262333	-0.09165838	0.21255152	-0.5425077	-0.39429986	-0.44998118	-0.49228057	0.4563946	-0.063372836	0.33846742	0.28142685	-0.3519712	0.1530534	-0.42504847	0.5701865	-0.22772868	0.049604736	-0.41383657	-0.37400672	-0.097430676	-0.24679422	0.0040142126	-0.17119752	-0.2091546	0.40174288	-0.31904802	0.161757	0.40130764	-0.1692811	-0.033438787	-0.28828743	0.44961643	-0.13852267	0.11429564	0.3600565	-0.15327518	0.61634076	0.23740616	-0.35708427	-0.036305822	0.28565773	0.42084318	0.19174758	0.41580144	0.11640482	-0.5452801	0.5463225	-0.38039625	0.4539402	0.30579275	-0.33318412	0.40002272	-0.2210515	0.055499308	0.608068	-0.56080383	0.117125824	-0.17695881	-0.46002206	-0.54926735	0.34026974	-0.005006695	0.3934753	0.2931568	-0.5694162	-0.29279938	0.48459506	-0.04618765	0.31879577	-0.38031825	-0.5348881	-0.29263198	0.46227705	-0.1503192	0.3535658	0.068970844	0.1665888	-0.17692554	-0.29569227	-0.063730635	0.553504	0.38925153
1126012	0.39382058	0.15754254	-0.20956454	0.037952986	0.111802295	0.017993947	0.27312934	-0.08782148	-0.10456156	-0.017661117	-0.30029684	-0.22722916	-0.23456304	0.268746	0.12969708	0.18659383	-0.17729686	-0.3776489	0.29524794	-0.12391555	0.13880213	-0.30776867	-0.28554836	-0.24553955	-0.26987502	0.271772	0.037442017	0.22495492	0.13747078	-0.11628483	0.054375622	-0.20523496	0.36302906	-0.18924543	-0.06361274	-0.23327091	-0.11471863	-0.00201842	-0.13401952	0.0076116957	-0.16209258	-0.1566483	0.27563313	-0.12535253	0.16372897	0.17353584	-0.106105365	-0.007564191	-0.19072115	0.22355667	-0.04816731	-0.06097112	0.13162318	-0.045520816	0.33438691	0.085867494	-0.12044289	0.033837482	0.107583955	0.22644073	0.22930786	0.15399466	0.13489224	-0.32920125	0.33457744	-0.2369895	0.1882588	0.09683404	-0.107297674	0.14676467	-0.09844675	0.03993816	0.36008614	-0.2868344	0.02605344	-0.10339253	-0.23924716	-0.30945837	0.1706099	-0.04861667	0.17808682	0.20470087	-0.32174727	-0.09840308	0.24522567	-0.007964311	0.11346068	-0.26701424	-0.37600517	-0.14657618	0.20103982	-0.009944748	0.16646628	-0.07447326	0.046124	-0.12533414	-0.2044578	-0.045473702	0.3056641	0.166188
1107140	0.10206245	-0.12020886	0.101002544	0.26688254	-0.1057466	0.08396371	-0.112759195	-0.1442438	-0.077080555	-0.013115842	-0.057056516	-0.095175624	-0.173143	0.063373774	-0.1148273	-0.012674518	-0.07995701	-0.116987355	0.13640605	-0.22277194	-0.14345078	-0.042922188	-0.2098767	-0.019988429	-0.051558457	-0.07363097	0.056422163	-0.021314248	-0.030037772	0.078516066	0.066155195	-0.1149182	0.120035805	0.02517898	-0.24118584	0.023905817	0.11269233	0.08754296	0.09521205	0.039488886	0.16047223	-0.0062283017	-0.03267015	0.064843304	0.00013751909	-0.05355249	0.18125337	0.00787336	0.16623656	0.18794227	-0.16106018	-0.0025391653	-0.007846478	0.14123385	0.1601086	0.19300003	0.039124273	0.117978185	0.24987939	-0.03353787	0.16510667	-0.11938746	-0.13028413	-0.03514403	0.028136302	0.021231253	0.059933923	0.039047323	0.04522109	-0.120613754	-0.16299617	0.04482449	0.23943603	-0.13934067	-0.21852346	-0.04357869	0.0014499538	0.024892922	-0.02607239	-0.07489486	-0.1172525	0.0025912058	0.07086061	-0.1457118	0.028837247	-0.1564039	-0.08671669	-0.09868823	-0.115044355	0.030121991	0.06673749	0.30175877	-0.04352463	-0.06829743	0.05841076	-0.21939743	0.0942494	-0.09544141	0.20724103	-0.07440444
1102850	0.0067110024	0.17246082	0.29005766	0.49311563	0.15865418	0.44307905	0.15778077	-0.49513027	-0.33500212	0.35953364	0.20406604	-0.46511447	-0.2515352	0.30882555	0.16147979	0.39719766	0.16588753	0.05345693	0.3611903	-0.47431254	-0.46501818	0.25822544	-0.51441497	0.29346126	0.18263301	-0.38074318	-0.31021148	0.33422008	0.3150412	-0.33647943	0.43680292	-0.34687167	-0.23374301	-0.27416268	-0.47378597	-0.31462166	-0.20304675	-0.3826686	-0.21297029	-0.4093508	0.34939957	0.36724022	-0.29635373	-0.32359067	0.20319973	0.3108107	0.2940751	-0.43590105	0.2758298	0.285544	-0.4009459	0.3300938	0.42439303	0.43869463	0.32084417	0.43266237	-0.08490666	-0.36782068	0.10235294	0.34248495	0.34429035	0.21136512	-0.3145791	0.24584118	-0.031232987	-0.2577932	0.28326184	0.16889499	-0.305799	0.16218631	-0.42367947	-0.38943064	0.16073093	-0.36878663	-0.49356627	0.30565575	-0.3258628	-0.079863116	-0.35665318	0.3631395	-0.3335842	-0.26651752	-0.1873693	-0.34085312	0.36498073	-0.4790375	0.32490456	0.3263187	-0.23289067	-0.3978218	0.27205276	0.33643252	0.30112147	0.32390302	-0.27480972	-0.3844258	0.38541383	0.31249884	0.17324188	0.2696114
31349	-0.043429956	0.15935476	0.35462698	0.5250676	0.16026922	0.51005745	0.1317295	-0.5086247	-0.32786182	0.45404035	0.2857214	-0.47322777	-0.21399608	0.30716062	0.1803636	0.4280651	0.23996636	0.17845944	0.3096478	-0.45305452	-0.5315609	0.36070368	-0.51998717	0.39144668	0.27469084	-0.48957175	-0.37761825	0.35348058	0.35269237	-0.37805304	0.4562575	-0.3314865	-0.35698453	-0.3140083	-0.4987378	-0.3311972	-0.2183905	-0.42869103	-0.26719344	-0.48894402	0.38963464	0.436754	-0.39578146	-0.35579696	0.2434095	0.30931458	0.2849559	-0.5200006	0.33684596	0.24726576	-0.42639473	0.37466797	0.44677418	0.5067341	0.27787128	0.426813	-0.09306534	-0.4352539	0.07188377	0.3595901	0.33790374	0.22337885	-0.32975566	0.3659111	-0.08282008	-0.27410364	0.2542609	0.17548808	-0.3264285	0.1649314	-0.41636974	-0.45536172	0.105633825	-0.33268914	-0.5357833	0.3574887	-0.33093694	-0.054967105	-0.42383462	0.40562508	-0.3986861	-0.30884475	-0.16699769	-0.3322452	0.3644657	-0.4952292	0.352619	0.45415768	-0.1976466	-0.445272	0.26959428	0.35352302	0.33585483	0.3915204	-0.32510462	-0.40844402	0.4713477	0.39297485	0.12771264	0.27139765
1106418	0.036523562	-0.13018116	0.10746503	0.31435478	-0.08207957	0.030742366	-0.13602735	-0.23770505	-0.18952692	-0.123138994	-0.12885933	-0.13209791	-0.32528928	0.099146575	-0.123920314	-0.041786615	-0.23160495	-0.20614769	0.23065335	-0.26997295	-0.21235886	-0.13087863	-0.21748415	-0.11015809	-0.1441139	-0.06443118	0.064450875	-0.12177405	-0.078485295	0.08428304	0.12071458	-0.21761055	0.21832353	0.18355721	-0.23804492	0.08406113	0.09258892	0.12744023	0.21784976	0.13754287	0.3196114	-0.011147782	-0.054549236	0.08438328	-0.15642151	-0.04172552	0.3275138	0.085364476	0.27164426	0.35303965	-0.26605994	0.11973028	0.038353704	0.112674624	0.27506885	0.370361	-0.014304064	0.19198573	0.49683744	-0.08744992	0.09107825	-0.12749387	-0.2947827	-0.10776243	0.020247515	0.11264402	0.18756264	0.14461914	0.009957951	-0.1206197	-0.28632593	0.12325458	0.37664455	-0.2615167	-0.26429754	-0.107895456	0.014777232	0.057072204	0.032878477	-0.09945602	-0.0932551	-0.028064558	0.13642652	-0.31051797	0.049893398	-0.25656953	-0.10281774	-0.18387632	-0.08002493	0.09128381	0.15938403	0.38192382	-0.086583436	-0.022104297	0.2082454	-0.28229386	0.14190724	-0.21800928	0.34831318	-0.07396131
